GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolA;Gold;3;Tennis-Club Grötzingen e.V.;maba! Padel GmbH;Schwörer;Oliver;Rudolph;Ben;Gorrea Morral;Jordi;Konstantinidis;Dimitrios;2;6;4;6;4;;
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolA;Gold;3;Tennis-Club Grötzingen e.V.;maba! Padel GmbH;Eckert;Marvin;Herhoffer;Marco;Martínez Montiel;Jerónimo;Areal Salve;Alberto;2;6;0;6;2;;
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolA;Gold;3;Tennis-Club Grötzingen e.V.;maba! Padel GmbH;Strauss;Oliver;Rode;Raphael;Freiwald;Thomas;Gorrea Morral;Jordi;2;6;7;7;6;6;7
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolA;Gold;3;STC Padel Geretsried e.V.;Tennis-Club Grötzingen e.V.;Nassner;Sören;Hahn;Daniel;Eckert;Marvin;Heinemann;Nicolas;2;6;7;6;7;;
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolA;Gold;3;STC Padel Geretsried e.V.;Tennis-Club Grötzingen e.V.;Dorsch;Benedikt;Schmidt;Fabian;Schwörer;Oliver;Panske;Claudius;2;6;3;6;2;;
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolA;Gold;3;STC Padel Geretsried e.V.;Tennis-Club Grötzingen e.V.;Schneider;Andreas;Haug;Ruben;Herhoffer;Marco;Strauss;Oliver;2;1;6;4;6;;
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolA;Gold;3;maba! Padel GmbH;STC Padel Geretsried e.V.;Gorrea Morral;Jordi;Sant;Eduard;Nassner;Sören;Hahn;Daniel;2;4;6;7;6;3;6
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolA;Gold;3;maba! Padel GmbH;STC Padel Geretsried e.V.;Martínez Montiel;Jerónimo;Areal Salve;Alberto;Schmidt;Fabian;Haug;Ruben;2;1;6;0;6;;
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolA;Gold;3;maba! Padel GmbH;STC Padel Geretsried e.V.;Freiwald;Thomas;Freiwald;Thomas;Schneider;Andreas;Dorsch;Benedikt;2;1;6;2;6;;

GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolC;Gold;3;Unisport Köln;Tennisclub TC 71 Weyhe e.V.;Bierschel;Ingo;Thavisin;Ben;Bosselmann;Lars;Daum;Malte;2;6;3;7;6;;
