International;World Padel Tour;WO;14.07.2019;Lorena;Alonso de Lera;1020;90;
International;World Padel Tour;WO;11.08.2019;Lorena;Alonso de Lera;1060;40;
International;World Padel Tour;WO;12.08.2019;Lorena;Alonso de Lera;1020;;-40
International;World Padel Tour;WO;26.08.2019;Lorena;Alonso de Lera;930;;-90
International;World Padel Tour;WO;08.09.2019;Lorena;Alonso de Lera;1000;70;
International;World Padel Tour;WO;09.09.2019;Lorena;Alonso de Lera;910;;-90
International;World Padel Tour;WO;23.09.2019;Lorena;Alonso de Lera;1020;110;
International;World Padel Tour;WO;23.09.2019;Lorena;Alonso de Lera;950;;-70
International;World Padel Tour;WO;30.09.2019;Lorena;Alonso de Lera;910;;-40
International;World Padel Tour;WO;13.10.2019;Lorena;Alonso de Lera;1000;90;
International;World Padel Tour;WO;27.10.2019;Lorena;Alonso de Lera;1025;25;
International;World Padel Tour;WO;28.10.2019;Lorena;Alonso de Lera;985;;-40
International;World Padel Tour;WO;03.11.2019;Lorena;Alonso de Lera;1075;90;
International;World Padel Tour;WO;17.11.2019;Lorena;Alonso de Lera;1115;40;
International;World Padel Tour;WO;25.11.2019;Lorena;Alonso de Lera;1075;;-40
International;World Padel Tour;WO;26.01.2020;Lorena;Alonso de Lera;1081;6;
International;World Padel Tour;WO;08.03.2020;Lorena;Alonso de Lera;1231;150;
International;World Padel Tour;WO;23.03.2020;Lorena;Alonso de Lera;1081;;-150
International;World Padel Tour;WO;26.01.2020;Mayte;Alonso Hernández;2;2;
International;World Padel Tour;WO;01.01.2019;Vanesa;Alonso Rodríguez;920;;
International;World Padel Tour;WO;25.03.2019;Vanesa;Alonso Rodríguez;770;;-150
International;World Padel Tour;WO;25.03.2019;Vanesa;Alonso Rodríguez;840;70;
International;World Padel Tour;WO;08.04.2019;Vanesa;Alonso Rodríguez;750;;-90
International;World Padel Tour;WO;14.04.2019;Vanesa;Alonso Rodríguez;840;90;
International;World Padel Tour;WO;28.04.2019;Vanesa;Alonso Rodríguez;880;40;
International;World Padel Tour;WO;06.05.2019;Vanesa;Alonso Rodríguez;840;;-40
International;World Padel Tour;WO;12.05.2019;Vanesa;Alonso Rodríguez;880;40;
International;World Padel Tour;WO;26.05.2019;Vanesa;Alonso Rodríguez;920;40;
International;World Padel Tour;WO;27.05.2019;Vanesa;Alonso Rodríguez;880;;-40
International;World Padel Tour;WO;23.06.2019;Vanesa;Alonso Rodríguez;898;18;
International;World Padel Tour;WO;24.06.2019;Vanesa;Alonso Rodríguez;808;;-90
International;World Padel Tour;WO;30.06.2019;Vanesa;Alonso Rodríguez;848;40;
International;World Padel Tour;WO;08.07.2019;Vanesa;Alonso Rodríguez;778;;-70
International;World Padel Tour;WO;14.07.2019;Vanesa;Alonso Rodríguez;788;10;
International;World Padel Tour;WO;12.08.2019;Vanesa;Alonso Rodríguez;748;;-40
International;World Padel Tour;WO;26.08.2019;Vanesa;Alonso Rodríguez;708;;-40
International;World Padel Tour;WO;08.09.2019;Vanesa;Alonso Rodríguez;743;35;
International;World Padel Tour;WO;09.09.2019;Vanesa;Alonso Rodríguez;703;;-40
International;World Padel Tour;WO;23.09.2019;Vanesa;Alonso Rodríguez;553;;-150
International;World Padel Tour;WO;23.09.2019;Vanesa;Alonso Rodríguez;588;35;
International;World Padel Tour;WO;30.09.2019;Vanesa;Alonso Rodríguez;498;;-90
