GERMANY;GPS 100 Enge-Sange 2021 - Herren;GPS-100;MO;24.04.2021;;;KO2;Gold;2;;;Paulsen;Nahne;El yahiaoui Sabbab;Mimon;Rabethge;Leon Josh;Carstensen;Roloff;2;6;4;6;3;;;;;;
GERMANY;GPS 100 Enge-Sange 2021 - Herren;GPS-100;MO;24.04.2021;;;KO2;Gold;2;;;Jensen;Tade;Paulsen;Arne;Jensen;Marten;Wierzowiecki;Hauke;2;6;1;6;1;;;;;;
GERMANY;GPS 100 Enge-Sange 2021 - Herren;GPS-100;MO;24.04.2021;;;POS3;Gold;2;;;Rabethge;Leon Josh;Carstensen;Roloff;Jensen;Marten;Wierzowiecki;Hauke;2;5;7;6;4;6;2;;;;
GERMANY;GPS 100 Kamen 2021 - Herren;GPS-100;MO;03.06.2021;;;PoolA;Gold;2;;;Barnefeld;Mark;Volkmer;Arne;Rehkämper;Christian;Garcia;José;2;6;2;6;1;;;;;;
GERMANY;GPS 100 Kamen 2021 - Herren;GPS-100;MO;03.06.2021;;;PoolA;Gold;2;;;Witthüser;Michael;Silberbach;Jörg;Barnefeld;Mark;Volkmer;Arne;2;6;2;6;2;;;;;;
GERMANY;GPS 100 Kamen 2021 - Herren;GPS-100;MO;03.06.2021;;;PoolA;Gold;2;;;Witthüser;Michael;Silberbach;Jörg;Rehkämper;Christian;Garcia;José;2;6;0;6;1;;;;;;
GERMANY;GPS 100 Kamen 2021 - Herren;GPS-100;MO;03.06.2021;;;PoolB;Gold;2;;;Vöhl;Heiko;Janzen;Carsten;Jankowski;Mirco;Siebeck;Maximilian;2;6;0;6;0;;;;;;
GERMANY;GPS 100 Kamen 2021 - Herren;GPS-100;MO;03.06.2021;;;PoolB;Gold;2;;;Pearson;Frederik;Klein;Julian Carlos;Jankowski;Mirco;Siebeck;Maximilian;2;6;0;6;1;;;;;;
GERMANY;GPS 100 Kamen 2021 - Herren;GPS-100;MO;03.06.2021;;;PoolB;Gold;2;;;Vöhl;Heiko;Janzen;Carsten;Pearson;Frederik;Klein;Julian Carlos;2;6;4;2;6;10;6;;;;
GERMANY;GPS 100 Kamen 2021 - Herren;GPS-100;MO;03.06.2021;;;PoolC;Gold;2;;;Kocharyan;Aram;Gonzalez;Alvaro;Wolf;Ines;Kolbe;Sabine;2;6;0;6;3;;;;;;
