NPB-100-HK;WO;27.01.2019;;;PoolA;Gold;3;Milou;Ettekoven;Marcella;Koek;Anouk;Roesink;Ivette;van Gemert;2;6;0;6;0;;
NPB-100-HK;WO;27.01.2019;;;PoolA;Gold;3;Yvonne;Peeters;Cindy;Huberts;Anouk;Roesink;Ivette;van Gemert;2;6;3;6;0;;
NPB-100-HK;WO;27.01.2019;;;PoolB;Gold;3;Anouk;Aveskamp;Puck;Smies;Sanne;Bouma;Anita;Koelewijn;2;0;0;6;0;;
NPB-100-HK;WO;27.01.2019;;;PoolB;Gold;3;Anouk;Aveskamp;Puck;Smies;Ina;van Lavieren;Patricia;Kalshoven;2;2;6;5;7;;
NPB-100-HK;WO;27.01.2019;;;PoolB;Gold;3;Sanne;Bouma;Anita;Koelewijn;Ina;van Lavieren;Patricia;Kalshoven;2;0;0;0;6;;
NPB-100-HK;WO;27.01.2019;;;KO4;Gold;2;Milou;Ettekoven;Marcella;Koek;Bye;Bye;Bye;Bye;2;6;0;6;0;;
NPB-100-HK;WO;27.01.2019;;;KO4;Gold;2;Yvonne;Peeters;Cindy;Huberts;Anouk;Roesink;Ivette;van Gemert;2;6;3;6;0;;
NPB-100-HK;WO;27.01.2019;;;KO4;Gold;2;Anouk;Aveskamp;Puck;Smies;Sanne;Bouma;Anita;Koelewijn;2;6;0;6;0;;
NPB-100-HK;WO;27.01.2019;;;KO4;Gold;2;Ina;van Lavieren;Patricia;Kalshoven;Bye;Bye;Bye;Bye;2;6;0;6;0;;
NPB-100-HK;WO;27.01.2019;;;KO2;Gold;2;Milou;Ettekoven;Marcella;Koek;Yvonne;Peeters;Cindy;Huberts;2;6;0;6;2;;
NPB-100-HK;WO;27.01.2019;;;KO2;Gold;2;Anouk;Aveskamp;Puck;Smies;Ina;van Lavieren;Patricia;Kalshoven;2;2;6;5;7;;
NPB-100-HK;WO;27.01.2019;;;KO1;Gold;2;Milou;Ettekoven;Marcella;Koek;Ina;van Lavieren;Patricia;Kalshoven;2;6;0;6;0;;
NPB-100-1K;MO;24.02.2019;;;PoolA;Gold;3;Frank;Beenen;Marco;de Lorijn;Pedro;Fernández Gómez;David;Horat;2;4;6;2;6;;
NPB-100-1K;MO;24.02.2019;;;PoolA;Gold;3;Paul;Beduel;Ivo;van Dijk;Frank;Beenen;Marco;de Lorijn;2;0;0;0;6;;
NPB-100-1K;MO;24.02.2019;;;PoolA;Gold;3;Paul;Beduel;Ivo;van Dijk;Pedro;Fernández Gómez;David;Horat;2;0;0;0;6;;
NPB-100-1K;MO;24.02.2019;;;PoolB;Gold;3;Ramón;Vilaplana;Marc;Ripoll Breetvelt;Jelle Jan;de Roos;Clem;Herman;2;6;3;6;3;;
NPB-100-1K;MO;24.02.2019;;;PoolB;Gold;3;Conrad;Bel;Tymo;Berger;Ramón;Vilaplana;Marc;Ripoll Breetvelt;2;6;2;4;6;11;13
NPB-100-1K;MO;24.02.2019;;;PoolB;Gold;3;Conrad;Bel;Tymo;Berger;Jelle Jan;de Roos;Clem;Herman;2;6;2;6;0;;
NPB-100-1K;MO;24.02.2019;;;PoolC;Gold;3;Fred;van Ruissen;Jack;Engelaar;Damion;de Vreede;Tycho;Vergeer;2;6;1;6;0;;
NPB-100-1K;MO;24.02.2019;;;PoolC;Gold;3;Thomas;de Krosse;Julian;Dijkstra;Damion;de Vreede;Tycho;Vergeer;2;6;1;7;6;;
NPB-100-1K;MO;24.02.2019;;;PoolC;Gold;3;Fred;van Ruissen;Jack;Engelaar;Thomas;de Krosse;Julian;Dijkstra;2;6;1;6;2;;
NPB-100-1K;MO;24.02.2019;;;PoolD;Gold;3;Jeroen;Leunissen;Enrique;Tintore;Casper;Kroon;Jeroen;Berkenpas;2;6;3;6;2;;
NPB-100-1K;MO;24.02.2019;;;PoolD;Gold;3;Jesse;Veenstra;Arno;de Jong;Casper;Kroon;Jeroen;Berkenpas;2;6;3;1;6;10;7
NPB-100-1K;MO;24.02.2019;;;PoolD;Gold;3;Jeroen;Leunissen;Enrique;Tintore;Jesse;Veenstra;Arno;de Jong;2;0;0;0;6;;
NPB-100-1K;MO;24.02.2019;;;PoolE;Gold;3;Sjoerd;Gronsveld;Freek;van Es;Ferry;Du Pree;Lars;Du Pree;2;6;2;6;1;;
NPB-100-1K;MO;24.02.2019;;;PoolE;Gold;3;Jeroen;Aarse;Edwin;Oosterhof;Ferry;Du Pree;Lars;Du Pree;2;6;2;6;0;;
NPB-100-1K;MO;24.02.2019;;;PoolE;Gold;3;Sjoerd;Gronsveld;Freek;van Es;Jeroen;Aarse;Edwin;Oosterhof;2;1;6;0;6;;
NPB-100-1K;MO;24.02.2019;;;PoolF;Gold;3;Lex;Meijer;Arjan;Verburgt;Bart;Peeters;Sven;van der Feen;2;0;0;6;0;;
NPB-100-1K;MO;24.02.2019;;;PoolF;Gold;3;Giovanni;Bos;Menno;Nolten;Bart;Peeters;Sven;van der Feen;2;0;0;6;0;;
NPB-100-1K;MO;24.02.2019;;;PoolF;Gold;3;Lex;Meijer;Arjan;Verburgt;Giovanni;Bos;Menno;Nolten;2;1;6;3;6;;
NPB-100-1K;MO;24.02.2019;;;KO4;Gold;2;Pedro;Fernández Gómez;David;Horat;Bye;Bye;Bye;Bye;2;6;0;6;0;;
NPB-100-1K;MO;24.02.2019;;;KO4;Gold;2;Fred;van Ruissen;Jack;Engelaar;Giovanni;Bos;Menno;Nolten;2;3;6;6;3;10;8
NPB-100-1K;MO;24.02.2019;;;KO4;Gold;2;Jesse;Veenstra;Arno;de Jong;Jeroen;Aarse;Edwin;Oosterhof;2;1;6;3;6;;
NPB-100-1K;MO;24.02.2019;;;KO4;Gold;2;Ramón;Vilaplana;Marc;Ripoll Breetvelt;Bye;Bye;Bye;Bye;2;6;0;6;0;;
NPB-100-1K;MO;24.02.2019;;;KO2;Gold;2;Pedro;Fernández Gómez;David;Horat;Fred;van Ruissen;Jack;Engelaar;2;0;6;0;6;;
NPB-100-1K;MO;24.02.2019;;;KO2;Gold;2;Jeroen;Aarse;Edwin;Oosterhof;Ramón;Vilaplana;Marc;Ripoll Breetvelt;2;6;2;6;0;;
