Germany;German Padel Series;MO;Adrián;Calcines Novum;19/06/2017;125;125;
Germany;German Padel Series;MO;Adrián;Calcines Novum;18/06/2018;0;;-125
Germany;German Padel Series;MO;Adrián;De Diego;02/09/2013;100;100;
Germany;German Padel Series;MO;Adrián;De Diego;01/09/2014;0;;-100
Germany;German Padel Series;MO;Adrià;Solé;22/06/2015;130;130;
Germany;German Padel Series;MO;Adrià;Solé;14/09/2015;180;50;
Germany;German Padel Series;MO;Adrià;Solé;20/06/2016;50;;-130
Germany;German Padel Series;MO;Adrià;Solé;12/09/2016;0;;-50
Germany;German Padel Series;MO;Agustín;Montoya;01/07/2013;550;550;
Germany;German Padel Series;MO;Agustín;Montoya;26/05/2014;1590;1040;
Germany;German Padel Series;MO;Agustín;Montoya;30/06/2014;1040;;-550
Germany;German Padel Series;MO;Agustín;Montoya;25/05/2015;0;;-1040
Germany;German Padel Series;MO;Agustín;Montoya;31/08/2015;260;260;
Germany;German Padel Series;MO;Agustín;Montoya;29/08/2016;0;;-260
Germany;German Padel Series;WO;Alba;Moreno;20/07/2015;55;55;
Germany;German Padel Series;WO;Alba;Moreno;09/05/2016;105;50;
Germany;German Padel Series;WO;Alba;Moreno;18/07/2016;50;;-55
Germany;German Padel Series;WO;Alba;Moreno;08/05/2017;0;;-50
Germany;German Padel Series;MO;Albert;Baukloh;05/10/2015;100;100;
Germany;German Padel Series;MO;Albert;Baukloh;03/10/2016;0;;-100
Germany;German Padel Series;MO;Alberto;Ferrero;01/08/2016;220;220;
Germany;German Padel Series;MO;Alberto;Ferrero;19/09/2016;440;220;
Germany;German Padel Series;MO;Alberto;Ferrero;31/07/2017;220;;-220
Germany;German Padel Series;MO;Alberto;Ferrero;11/09/2017;400;180;
Germany;German Padel Series;MO;Alberto;Ferrero;18/09/2017;180;;-220
Germany;German Padel Series;MO;Alberto;Ferrero;10/09/2018;0;;-180
Germany;German Padel Series;MO;Alberto;Gutiérrez Soria;12/09/2016;50;50;
Germany;German Padel Series;MO;Alberto;Gutiérrez Soria;11/09/2017;0;;-50
Germany;German Padel Series;MO;Alberto;Melgar;18/01/2016;25;25;
Germany;German Padel Series;MO;Alberto;Melgar;03/10/2016;125;100;
Germany;German Padel Series;MO;Alberto;Melgar;16/01/2017;100;;-25
Germany;German Padel Series;MO;Alberto;Melgar;02/10/2017;0;;-100
Germany;German Padel Series;MO;Albert;Pons;11/07/2016;25;25;
