GERMANY;Herner Open 2016;GPS-500;MO;06.03.2016;;;KO2;Gold;2;;;Wald;Christian;Nowicki;Mischa;Nowicki;Darek;Panske;Claudius;2;4;6;6;3;2;10;;;;
GERMANY;Herner Open 2016;GPS-500;MO;06.03.2016;;;KO2;Gold;2;;;Lingen;Daniel;Gutiérrez Soria;Ignacio;Mordhorst;Andre;Grachev;Maxim;2;6;7;6;7;;;;;;
GERMANY;Herner Open 2016;GPS-500;MO;06.03.2016;;;KO1;Gold;2;;;Nowicki;Darek;Panske;Claudius;Mordhorst;Andre;Grachev;Maxim;2;5;7;7;5;5;7;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO16;Gold;2;;;Herbert;Justus;Schmidt;Fabian;Bye;Bye;Bye;Bye;2;6;0;6;0;;;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO16;Gold;2;;;García Grumbach;Lorenzo;Pieterse;Christiaan;Berenguel del Cerro;Javier;Medrano;Antonio;2;2;6;3;6;;;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO16;Gold;2;;;Ravelo;Jaime;Menéndez Alonso;Jonathan;Bye;Bye;Bye;Bye;2;6;0;6;0;;;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO16;Gold;2;;;Schäfer;Germán;Grachev;Maxim;Bye;Bye;Bye;Bye;2;6;0;6;0;;;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO16;Gold;2;;;Sosna;Klaus;Ibarra;Carlos;Gutiérrez Soria;Mario;Gutiérrez Soria;Ignacio;2;0;6;0;6;;;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO16;Gold;2;;;Palsson;Andreas;Olsson;Kim;Bye;Bye;Bye;Bye;2;6;0;6;0;;;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO16;Gold;2;;;Lilja;Andreas;Haugen;Tonny;Stoffers;Ralf;Belmonte;Marcos;2;6;7;6;7;;;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO16;Gold;2;;;Bruijsten;Peter;Greif;Torsten;Bye;Bye;Bye;Bye;2;6;0;6;0;;;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO16;Gold;2;;;Mordhorst;Andre;Böhnke;Christian;Bye;Bye;Bye;Bye;2;6;0;6;0;;;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO16;Gold;2;;;Schaafstall;Benjamin;Esteban;Rafael;Goerke;Christoph;Quesada Hernández;Juan Fernando;2;4;6;6;4;6;4;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO16;Gold;2;;;Hillbricht;Alexander;Bosselmann;Lars;Bye;Bye;Bye;Bye;2;6;0;6;0;;;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO16;Gold;2;;;Sotiriu;Kristopher;Ederer;Matthias;Bye;Bye;Bye;Bye;2;6;0;6;0;;;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO16;Gold;2;;;Lingen;Daniel;Panske;Claudius;Bye;Bye;Bye;Bye;2;6;0;6;0;;;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO16;Gold;2;;;González Teruel;Roberto;Meléndez Núñez;Gabriel;Bye;Bye;Bye;Bye;2;6;0;6;0;;;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO16;Gold;2;;;Heininger;Nils;Probst;Felix;Knobloch;Sebastian;Plehm;Michael;2;6;4;6;2;;;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO16;Gold;2;;;Capitani;Marcelo;González Serrano;Francisco;Bye;Bye;Bye;Bye;2;6;0;6;0;;;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO8;Gold;2;;;Herbert;Justus;Schmidt;Stefan;Berenguel del Cerro;Javier;Medrano;Antonio;2;6;2;6;1;;;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO8;Gold;2;;;Ravelo;Jaime;Menéndez Alonso;Jonathan;Schäfer;Germán;Grachev;Maxim;2;0;6;1;6;;;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO8;Gold;2;;;Gutiérrez Soria;Mario;Gutiérrez Soria;Ignacio;Palsson;Andreas;Olsson;Kim;3;6;3;4;6;6;3;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO8;Gold;2;;;Stoffers;Ralf;Belmonte;Marcos;Bruijsten;Peter;Greif;Torsten;2;4;6;3;6;;;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO8;Gold;2;;;Mordhorst;Andre;Böhnke;Christian;Schaafstall;Benjamin;Esteban;Rafael;2;6;0;6;1;;;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO8;Gold;2;;;Hillbricht;Alexander;Bosselmann;Lars;Sotiriu;Kristopher;Ederer;Matthias;2;1;6;1;6;;;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO8;Gold;2;;;Lingen;Daniel;Panske;Claudius;González Teruel;Roberto;Meléndez Núñez;Gabriel;2;6;0;6;1;;;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO8;Gold;2;;;Heininger;Nils;Probst;Felix;Capitani;Marcelo;González Serrano;Francisco;2;5;7;2;6;;;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO4;Gold;2;;;Herbert;Justus;Schmidt;Stefan;Schäfer;Germán;Grachev;Maxim;2;6;4;2;6;6;7;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO4;Gold;2;;;Gutiérrez Soria;Mario;Gutiérrez Soria;Ignacio;Bruijsten;Peter;Greif;Torsten;2;1;6;5;7;;;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO4;Gold;2;;;Mordhorst;Andre;Böhnke;Christian;Sotiriu;Kristopher;Ederer;Matthias;2;0;6;1;6;;;;;;
GERMANY;FIP 100 II Berlin Padel Open;GPS-2000;MO;08.05.2016;;;KO4;Gold;2;;;Lingen;Daniel;Panske;Claudius;Capitani;Marcelo;González Serrano;Francisco;2;6;4;6;4;;;;;;
