GERMANY;Bundesliga - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;Condor Padel;court 4 GmbH;Wiessner;Christian;Oest;Sven;Rabethge;Leon Josh;Jensen;Tade;2;6;1;6;1;;
GERMANY;Bundesliga - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;Condor Padel;GreenTEC Campus GmbH;Rodríguez Benito;David;Richter;Felix;Paulsen;Nahne;Busse;Marius;2;6;0;6;1;;
GERMANY;Bundesliga - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;Condor Padel;GreenTEC Campus GmbH;Malter;Markus;Gründemann;Marco;Magnussen;Niklas;Holdorf;Fabian;2;2;6;6;4;3;6
GERMANY;Bundesliga - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;Füchse Reinickendorf e.V.;Hallescher TC Peißnitz e.V.;Papa;Mauro Hernán;Ahrens;Jasper;Bornschein;Martin;Müller;Tobias;2;6;2;6;1;;
GERMANY;Bundesliga - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;Füchse Reinickendorf e.V.;Hallescher TC Peißnitz e.V.;Goerke;Christoph;Heininger;Nils;Eichentopf;Conrad;Beinroth;Thomas;2;7;5;6;3;;
GERMANY;Bundesliga - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;Füchse Reinickendorf e.V.;Hallescher TC Peißnitz e.V.;González Serrano;Francisco;Sell;Christopher;Jentsch;Oliver;Darmochwal;Hannes;2;6;1;6;1;;
GERMANY;Bundesliga - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;Condor Padel;Füchse Reinickendorf e.V.;Wiessner;Christian;Müller;Hans Ole;Sell;Christopher;Papa;Mauro Hernán;2;6;1;6;4;;
GERMANY;Bundesliga - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;Condor Padel;Füchse Reinickendorf e.V.;Rodríguez Benito;David;Richter;Felix;Ahrens;Jasper;Seelmann;Samuel Felipe;2;6;7;2;6;;
GERMANY;Bundesliga - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;Condor Padel;Füchse Reinickendorf e.V.;Neidhardt;Tim;Oest;Sven;Goerke;Christoph;Heininger;Nils;2;1;6;4;6;;
GERMANY;Bundesliga - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;GreenTEC Campus GmbH;Hallescher TC Peißnitz e.V.;Paulsen;Nahne;Busse;Marius;Eichentopf;Conrad;Beinroth;Thomas;2;1;6;2;6;;
GERMANY;Bundesliga - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;GreenTEC Campus GmbH;Hallescher TC Peißnitz e.V.;Rabethge;Leon Josh;Jensen;Tade;Gattner;Markus;Jentsch;Oliver;2;6;4;4;6;6;4
GERMANY;Bundesliga - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;GreenTEC Campus GmbH;Hallescher TC Peißnitz e.V.;El Yahioui;Mimoun;Krause;Leif;Bornschein;Martin;Darmochwal;Hannes;2;4;6;6;2;7;6
GERMANY;Bundesliga - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;Condor Padel;Hallescher TC Peißnitz e.V.;Samuelsen;Lennart;Rodríguez Benito;David;Bornschein;Martin;Beinroth;Thomas;2;6;1;6;1;;
GERMANY;Bundesliga - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;Condor Padel;Hallescher TC Peißnitz e.V.;González-Pinto;Diego;Boitelle;Julian;Müller;Tobias;Jentsch;Oliver;2;6;4;6;4;;
GERMANY;Bundesliga - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;Condor Padel;Hallescher TC Peißnitz e.V.;Müller;Hans Ole;Hemp;Robin;Gattner;Markus;Darmochwal;Hannes;2;6;2;6;4;;
GERMANY;Bundesliga - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;GreenTEC Campus GmbH;Füchse Reinickendorf e.V.;Rabethge;Leon Josh;Jensen;Tade;González Serrano;Francisco;Seelmann;Samuel Felipe;2;3;6;3;6;;
GERMANY;Bundesliga - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;GreenTEC Campus GmbH;Füchse Reinickendorf e.V.;Magnussen;Niklas;Holdorf;Fabian;Papa;Mauro Hernán;Ahrens;Jasper;2;0;6;1;6;;
GERMANY;Bundesliga - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;GreenTEC Campus GmbH;Füchse Reinickendorf e.V.;El Yahioui;Mimoun;Krause;Leif;Goerke;Christoph;Heininger;Nils;2;1;6;2;6;;

GERMANY;Bundesliga - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolD;Gold;4;Condor Padel;GreenTEC Campus GmbH;Wiessner;Christian;Oest;Sven;Rabethge;Leon Josh;Jensen;Tade;2;6;1;6;1;;
GERMANY;Bundesliga - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolD;Gold;4;Condor Padel;GreenTEC Campus GmbH;Rodríguez Benito;David;Richter;Felix;Paulsen;Nahne;Busse;Marius;2;6;0;6;1;;
GERMANY;Bundesliga - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolD;Gold;4;Condor Padel;GreenTEC Campus GmbH;Malter;Markus;Gründemann;Marco;Magnussen;Niklas;Holdorf;Fabian;2;2;6;6;4;3;6
