Id.de Torneo;Nombre Torneo;Categoria;Sexo;Fecha Torneo;Club1;Club2;Fase;Categ.;Par;Pais1;Pais2;Jugador 1 Race.Apellidos;Jugador 1 Race.Nombre;Jugador 2 Race.Apellidos;Jugador 2 Race.Nombre;Jugador 3 Race.Nombre;Jugador 3 Race.Apellidos;Jugador 4 Race.Nombre;Jugador 4 Race.Apellidos;Set-1-P1;Set-1-P2;Set-2-P1;Set-2-P2;Set-3-P1;Set-3-P2
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO8P;Gold;2;;;Pinacho Sánchez;Marina;Ruiz Soto;Sara;Nuria;Vivancos Vivancos;Estela;Francés Fernández;6;2;6;3;;
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO8P;Gold;2;;;Tur Marí;Carla;Escandell Planells;María del Pilar;Helena;Wyckaert;Laia;Bonilla Torres;6;2;3;0;;
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO8P;Gold;2;;;Clergue;Laura;Godallier;Léa;Lucía;Pérez Parra;Mónica;Gómez Rivas;6;3;6;7;6;0
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO8P;Gold;2;;;Castillón Gámez;Carmen;Pérez Marín;Magdalena;Xenia;Clasca Vidiella;Ariadna;Cañellas Rodero;5;7;6;4;6;4
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO4P;Gold;2;;;Porras Sánchez;Marta;García Román;Aitana;Pilar;Navarro López-Barajas;María;Navarro López-Barajas;5;7;2;5;;
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO4P;Gold;2;;;Martínez Lobo;Marina;Bellver Fructuoso;Sandra;Bárbara;las Heras Monterde;Isabel;Domínguez Munaiz;6;4;7;5;;
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO4P;Gold;2;;;Pinacho Sánchez;Marina;Ruiz Soto;Sara;Carla;Tur Marí;María del Pilar;Escandell Planells;6;3;6;4;;
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO4P;Gold;2;;;Clergue;Laura;Godallier;Léa;Carmen;Castillón Gámez;Magdalena;Pérez Marín;6;3;6;2;;
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO16;Gold;2;;;Salazar Bengoechea;Alejandra;Sánchez Fallada;Ariana;Bye;Bye;Bye;Bye;6;0;6;0;;
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO16;Gold;2;;;Caro Cantín;Ángela;Barciela Rodríguez;Carla;Laura;Clergue;Léa;Godallier;6;3;6;2;;
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO16;Gold;2;;;Riera Diambri;María Virginia;Araujo;Sofía;Carmen;Goenaga García;Beatriz;Caldera Sánchez;6;3;6;1;;
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO16;Gold;2;;;Pinacho Sánchez;Marina;Ruiz Soto;Sara;Carolina;Navarro Björk;Cecilia;Reiter;2;6;2;6;;
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO16;Gold;2;;;Sánchez Alayeto;María del Pilar;Sánchez Alayeto;María José;Ana;Fernández de Ossó Fuentes;Lucía;Martínez Gómez;6;4;6;3;;
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO16;Gold;2;;;Mesa Salazar;Carla;Paz;Celeste;Alix;Collombon;Nicole;Traviesa Mola;5;7;6;3;6;4
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO16;Gold;2;;;Osoro Ulrich;Aranzazu;Navarro López-Barajas;Teresa;Marta;Talaván Ruiz;Lorena;Rufo Ortiz;6;0;6;2;;
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO16;Gold;2;;;Bye;Bye;Bye;Bye;Marta;Ortega Gallego;Beatriz;González Fernández;0;6;0;6;;
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO16;Gold;2;;;Sáinz Pelegrí;Lucía;Triay Pons;Gemma;Bye;Bye;Bye;Bye;6;0;6;0;;
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO16;Gold;2;;;Blanco Rojo;Alicia;Tenorio;Catalina;Raquel;Piltcher;Lorena;Alonso de Lera;4;6;6;4;0;6
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO16;Gold;2;;;Brito;Nelida;Martínez Ibáñez;Araceli;Anna;Cortiles Tapias;Jessica;Castelló López;6;3;3;6;3;6
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO16;Gold;2;;;Galán Romo;Alba;Iglesias Segador;Victoria;Patricia;Llaguno Zielinski;Elisabet;Amatriaín Armas;4;6;2;6;;
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO16;Gold;2;;;Nogueira;Ana Catarina;Brea Senesi;Delfina;Marina;Martínez Lobo;Sandra;Bellver Fructuoso;6;1;6;0;;
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO16;Gold;2;;;Merino Sáez;Melania;Carnicero Martín;Esther;Verónica;Virseda Sánchez;María del Carmen;Villalba Sánchez;7;6;1;6;1;6
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO16;Gold;2;;;Hernández Camacho;Sandra;Icardo Alcorisa;Tamara;Pilar;Navarro López-Barajas;María;Navarro López-Barajas;6;1;6;1;;
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO16;Gold;2;;;Bye;Bye;Bye;Bye;Marta;Marrero Marrero;Marianela;Montesi Calandria;0;6;0;6;;
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO8;Gold;2;;;Salazar Bengoechea;Alejandra;Sánchez Fallada;Ariana;Ángela;Caro Cantín;Carla;Barciela Rodríguez;4;6;6;2;6;2
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO8;Gold;2;;;Riera Diambri;María Virginia;Araujo;Sofía;Carolina;Navarro Björk;Cecilia;Reiter;2;6;6;4;6;1
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO8;Gold;2;;;Sánchez Alayeto;María del Pilar;Sánchez Alayeto;María José;Carla;Mesa Salazar;Celeste;Paz;6;4;6;3;;
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO8;Gold;2;;;Osoro Ulrich;Aranzazu;Navarro López-Barajas;Teresa;Marta;Ortega Gallego;Beatriz;González Fernández;1;6;7;5;3;6
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO8;Gold;2;;;Sáinz Pelegrí;Lucía;Triay Pons;Gemma;Raquel;Piltcher;Lorena;Alonso de Lera;6;1;6;1;;
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO8;Gold;2;;;Cortiles Tapias;Anna;Castelló López;Jessica;Patricia;Llaguno Zielinski;Elisabet;Amatriaín Armas;0;6;1;6;;
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO8;Gold;2;;;Nogueira;Ana Catarina;Brea Senesi;Delfina;Verónica;Virseda Sánchez;María del Carmen;Villalba Sánchez;6;7;7;5;4;6
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO8;Gold;2;;;Hernández Camacho;Sandra;Icardo Alcorisa;Tamara;Marta;Marrero Marrero;Marianela;Montesi Calandria;5;7;6;2;5;7
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO4;Gold;2;;;Salazar Bengoechea;Alejandra;Sánchez Fallada;Ariana;María Virginia;Riera Diambri;Sofía;Araujo;6;7;3;6;;
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO4;Gold;2;;;Sánchez Alayeto;María del Pilar;Sánchez Alayeto;María José;Marta;Ortega Gallego;Beatriz;González Fernández;3;6;6;3;1;6
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO4;Gold;2;;;Sáinz Pelegrí;Lucía;Triay Pons;Gemma;Patricia;Llaguno Zielinski;Elisabet;Amatriaín Armas;6;3;3;6;4;6
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO4;Gold;2;;;Virseda Sánchez;Verónica;Villalba Sánchez;María del Carmen;Marta;Marrero Marrero;Marianela;Montesi Calandria;2;6;5;7;;
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO2;Gold;2;;;Riera Diambri;María Virginia;Araujo;Sofía;Marta;Ortega Gallego;Beatriz;González Fernández;2;6;3;6;;
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO2;Gold;2;;;Llaguno Zielinski;Patricia;Amatriaín Armas;Elisabet;Marta;Marrero Marrero;Marianela;Montesi Calandria;6;4;6;3;;
WPT;Vuelve a Madrid Open 2020 - Femenino;WPT-OPEN;WO;20.07.2020;;;KO1;Gold;2;;;Ortega Gallego;Marta;González Fernández;Beatriz;Patricia;Llaguno Zielinski;Elisabet;Amatriaín Armas;5;7;6;1;6;1
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Oria Ortega;Salvador;Arroyo Albert;Alejandro;Bye;Bye;Bye;Bye;6;0;6;0;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Bautista Ortiz;Jairo José;Meléndez Amaya;Pedro;Pablo;García Rodrigo;Raúl;Díaz García;4;6;6;4;6;3
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;González Rodríguez;José Luis;Benítez Lara;Miguel;Francisco;Guerrero Cordero;Juan Carlos;Gama González;6;3;6;2;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Cardona Botella;Antonio José;Montalbán Martín;José Pedro;Mario;Cerezo Casado;Martín;Andornino;3;6;3;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Gil Batista;Diego;Ramírez Navas;Fran;Alejandro;González Pérez;Iván;Arrondo Pérez;6;2;6;4;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Luna Peinado;Daniel;Medina López;Raúl;Hugo;García Martínez;Francisco;Arenas Gualda;7;6;6;4;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Pérez Cendón;Jacobo;Valín Fernández;Pablo;Carlos;Pérez Cabeza;Diego;Rosell García;6;3;6;3;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Bye;Bye;Bye;Bye;Teodoro Víctor;Zapata Pizarro;José Carlos;Gaspar Campos;0;6;0;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Ayats Delgado;Arnau;Icardo Alcorisa;Sergio;Bye;Bye;Bye;Bye;6;0;6;0;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Bergeron;Johan;Ruiz Bohórquez;Jesús;Alfonso;Viuda Hernández;Alfonso;Sánchez Arriaga;6;2;4;6;6;3
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Muñoz Enrile;Jaime;García Mora;Javier;Diego Pascual;Simon Tomas;Christian;Medina Murphy;6;4;6;7;6;2
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Prado Prego;Manuel;Avilés Cayuela;Daniel;Benjamin;Tison;Jeremy;Scatena;6;7;3;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;del Valle González;Iker;Yribarren Abecia;Borja;Ferrán;Insa Sotillo;Adriá;Mercadal Berenguer;3;6;4;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Mora Íscar;Carlos;Márquez Larrea;Antón;Sergio;González Martínez;Juan Carlos;Díaz Martín;4;6;6;3;6;4
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;García Campos;David;Pou Serra;Marc;Pablo;Acevedo Iturribarria;Juanlu;Esbri González;3;6;5;7;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Bye;Bye;Bye;Bye;Javier;Redondo Méndez;Cristian;Gutiérrez Albizu;0;6;0;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Sanz Zalba;Jon;Pérez Morillas;Javier;Bye;Bye;Bye;Bye;6;0;6;0;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Rodríguez Martínez;Alonso;de Castro Bautista;Daniel;Javier;Rodríguez Márquez;Adrián;Ronco López;4;6;3;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Bueno Gómez;Ferrán;Aromi Siquier;Roger;Emilio;Sánchez Chamero;Iván;García Aceituno;4;6;6;7;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Goenaga García;Enrique;Leal Pérez;Francisco Javier;Guillermo;Casal Maldonado;Marc;Quílez Palleja;6;7;5;7;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Suescún;Nicolás;Mouliaa López;José María;Víctor Manuel;Mena Gil;Javier;Navarro Pérez;6;4;6;4;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Mouriño;Federico;Martí Vaño;Carlos;Víctor;Sánchez Vera;Mario;Huete Hernández;3;6;6;4;7;6
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Gómez;Jorge Juan;Belluati López;Patricio Nahuel;Álvaro;Meléndez Amaya;Claudio Conrado;Lanzinger Zurita;2;6;1;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Bye;Bye;Bye;Bye;Bastien;Blanque;Jordi;Muñoz Baixas;0;6;0;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Domínguez;Facundo;Pascoal;Vasco;Bye;Bye;Bye;Bye;6;0;6;0;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Bressel Ambrossi;Daniel;Ortega Pérez;Luis;David;Fernández Fernández;Carl;Knutsson;4;6;6;2;6;7
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Palasi Lozano;Javier;Tasa van Beek;Alejandro;Miguel;Semmler Arranz;Javier;Martí Hernanz H;6;7;3;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Vera Castillo;Pedro;Ramos Abad;Christian;Jaime;Menéndez Gil;Francisco;Jurado Sosa;6;7;7;6;3;6
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;González García;Miguel;Solano Marmolejo;José;Maxime;Moreau;Javier;de Paiz Ferrer;6;3;6;3;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Bernal Rodríguez;José Carlos;Espejo Sánchez;Jesús;Boris;Castro García;José;Jiménez Casas;3;6;2;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Puerto Elvira;Javier;Pérez Arbona;Gonzalo;Roberto;Rodríguez Alonso;Gabriel;Espelleta Font;6;7;6;7;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO32PP;Gold;2;;;Bye;Bye;Bye;Bye;Francisco de Paula;Gomes;Claudio Conrado;Lanzinger Zurita;0;6;0;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16PP;Gold;2;;;Oria Ortega;Salvador;Arroyo Albert;Alejandro;Jairo José;Bautista Ortiz;Pedro;Meléndez Amaya;7;6;6;3;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16PP;Gold;2;;;González Rodríguez;José Luis;Benítez Lara;Miguel;Mario;Cerezo Casado;Martín;Andornino;6;3;6;1;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16PP;Gold;2;;;Gil Batista;Diego;Ramírez Navas;Fran;Daniel;Luna Peinado;Raúl;Medina López;6;0;7;5;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16PP;Gold;2;;;Pérez Cendón;Jacobo;Valín Fernández;Pablo;Teodoro Víctor;Zapata Pizarro;José Carlos;Gaspar Campos;2;6;4;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16PP;Gold;2;;;Ayats Delgado;Arnau;Icardo Alcorisa;Sergio;Johan;Bergeron;Jesús;Ruiz Bohórquez;6;2;7;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16PP;Gold;2;;;Muñoz Enrile;Jaime;García Mora;Javier;Benjamin;Tison;Jeremy;Scatena;2;6;3;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16PP;Gold;2;;;Insa Sotillo;Ferrán;Mercadal Berenguer;Adriá;Carlos;Mora Íscar;Antón;Márquez Larrea;6;3;3;6;4;6
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16PP;Gold;2;;;Acevedo Iturribarria;Pablo;Esbri González;Juanlu;Javier;Redondo Méndez;Cristian;Gutiérrez Albizu;6;7;3;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16PP;Gold;2;;;Sanz Zalba;Jon;Pérez Morillas;Javier;Javier;Rodríguez Márquez;Adrián;Ronco López;6;2;6;2;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16PP;Gold;2;;;Sánchez Chamero;Emilio;García Aceituno;Iván;Guillermo;Casal Maldonado;Marc;Quílez Palleja;6;7;2;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16PP;Gold;2;;;Suescún;Nicolás;Mouliaa López;José María;Federico;Mouriño;Carlos;Martí Vaño;4;6;6;2;7;6
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16PP;Gold;2;;;Meléndez Amaya;Álvaro;Lanzinger Zurita;Claudio Conrado;Bastien;Blanque;Jordi;Muñoz Baixas;3;6;4;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16PP;Gold;2;;;Domínguez;Facundo;Pascoal;Vasco;David;Fernández Fernández;Carl;Knutsson;7;6;6;1;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16PP;Gold;2;;;Semmler Arranz;Miguel;Martí Hernanz H;Javier;Jaime;Menéndez Gil;Francisco;Jurado Sosa;0;6;7;5;6;4
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16PP;Gold;2;;;González García;Miguel;Solano Marmolejo;José;Boris;Castro García;José;Jiménez Casas;6;3;4;6;3;6
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16PP;Gold;2;;;Rodríguez Alonso;Roberto;Espelleta Font;Gabriel;Francisco de Paula;Gomes;Claudio Conrado;Lanzinger Zurita;6;7;6;3;1;6
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO8PP;Gold;2;;;Oria Ortega;Salvador;Arroyo Albert;Alejandro;José Luis;González Rodríguez;Miguel;Benítez Lara;6;4;6;4;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO8PP;Gold;2;;;Gil Batista;Diego;Ramírez Navas;Fran;Teodoro Víctor;Zapata Pizarro;José Carlos;Gaspar Campos;6;7;6;1;6;4
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO8PP;Gold;2;;;Ayats Delgado;Arnau;Icardo Alcorisa;Sergio;Benjamin;Tison;Jeremy;Scatena;7;5;7;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO8PP;Gold;2;;;Mora Íscar;Carlos;Márquez Larrea;Antón;Javier;Redondo Méndez;Cristian;Gutiérrez Albizu;0;6;1;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO8PP;Gold;2;;;Sanz Zalba;Jon;Pérez Morillas;Javier;Guillermo;Casal Maldonado;Marc;Quílez Palleja;6;1;6;2;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO8PP;Gold;2;;;Suescún;Nicolás;Mouliaa López;José María;Bastien;Blanque;Jordi;Muñoz Baixas;6;3;4;6;0;6
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO8PP;Gold;2;;;Domínguez;Facundo;Pascoal;Vasco;Miguel;Semmler Arranz;Javier;Martí Hernanz H;4;6;6;3;6;4
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO8PP;Gold;2;;;Castro García;Boris;Jiménez Casas;José;Francisco de Paula;Gomes;Claudio Conrado;Lanzinger Zurita;3;6;3;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16P;Gold;2;;;Rivera Serra;Rubén;Bueno Gómez;Toni;Bye;Bye;Bye;Bye;6;0;6;0;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16P;Gold;2;;;del Castillo Marín;Mario;Britos;Andrés;Arnau;Ayats Delgado;Sergio;Icardo Alcorisa;7;6;6;2;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16P;Gold;2;;;Alonso-Martínez;Pedro;Sánchez Serrano;José David;Diego;Gil Batista;Fran;Ramírez Navas;7;6;6;2;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16P;Gold;2;;;Bye;Bye;Bye;Bye;Juan Manuel;Restivo;Javier;Valdés González;0;6;0;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16P;Gold;2;;;Alonso Chillarón;Eduardo;Ruiz Gutiérrez;Jorge;Bye;Bye;Bye;Bye;6;0;6;0;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16P;Gold;2;;;Sans Riola;Antón;Zaratiegui Pedrosa;Íñigo;Bastien;Blanque;Jordi;Muñoz Baixas;6;4;6;1;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16P;Gold;2;;;Redondo Méndez;Javier;Gutiérrez Albizu;Cristian;Facundo;Domínguez;Vasco;Pascoal;6;4;6;3;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16P;Gold;2;;;Bye;Bye;Bye;Bye;Arturo;Coello Manso;Iván;Ramírez del Campo;0;6;0;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16P;Gold;2;;;Perino;Denis Tomás;Jardim;Marcello;Bye;Bye;Bye;Bye;6;0;6;0;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16P;Gold;2;;;Solbes Llorens;Miguel Ángel;Poggi;Fernando;Miguel;Yanguas Díez;Aris;Patiniotis Rojas;7;5;6;7;4;6
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16P;Gold;2;;;Tamame;Germán;Sáenz de Navarrete;Víctor;Raúl;Marcos Durán;Ricardo;Martínez Sánchez;2;6;1;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16P;Gold;2;;;Bye;Bye;Bye;Bye;Javier;González Barahona;Jesús;Moya Sos;0;6;0;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16P;Gold;2;;;Alba Sánchez;Sergio;Gil Morales;Francisco Manuel;Bye;Bye;Bye;Bye;6;0;6;0;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16P;Gold;2;;;Luque Aragón;Antonio;Oliveira;Miguel;Salvador;Oria Ortega;Alejandro;Arroyo Albert;6;7;4;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16P;Gold;2;;;Gomes;Francisco de Paula;Lanzinger Zurita;Claudio Conrado;Jon;Sanz Zalba;Javier;Pérez Morillas;2;6;6;7;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO16P;Gold;2;;;Bye;Bye;Bye;Bye;Matías;Marina Artuso;Gonzalo;Díaz;0;6;0;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO8P;Gold;2;;;Rivera Serra;Rubén;Bueno Gómez;Toni;Mario;del Castillo Marín;Andrés;Britos;5;7;6;4;6;2
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO8P;Gold;2;;;Alonso-Martínez;Pedro;Sánchez Serrano;José David;Juan Manuel;Restivo;Javier;Valdés González;6;2;6;2;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO8P;Gold;2;;;Alonso Chillarón;Eduardo;Ruiz Gutiérrez;Jorge;Antón;Sans Riola;Íñigo;Zaratiegui Pedrosa;1;6;3;6;;
WPT;Adeslas Open 2020 - Masculino;WPT-OPEN;MO;10.08.2020;;;KO8P;Gold;2;;;Redondo Méndez;Javier;Gutiérrez Albizu;Cristian;Arturo;Coello Manso;Iván;Ramírez del Campo;5;7;3;6;;
