International;World Padel Tour;WO;Mayte;Alonso Hernández;Alonso Hernández_Mayte;43856;2;2;
International;World Padel Tour;WO;Vanesa;Alonso Rodríguez;Alonso Rodríguez_Vanesa;43184;;150;
International;World Padel Tour;WO;Vanesa;Alonso Rodríguez;Alonso Rodríguez_Vanesa;43198;;90;
International;World Padel Tour;WO;Vanesa;Alonso Rodríguez;Alonso Rodríguez_Vanesa;43226;;40;
International;World Padel Tour;WO;Vanesa;Alonso Rodríguez;Alonso Rodríguez_Vanesa;43247;;40;
International;World Padel Tour;WO;Vanesa;Alonso Rodríguez;Alonso Rodríguez_Vanesa;43275;;90;
International;World Padel Tour;WO;Vanesa;Alonso Rodríguez;Alonso Rodríguez_Vanesa;43289;;70;
International;World Padel Tour;WO;Vanesa;Alonso Rodríguez;Alonso Rodríguez_Vanesa;43324;;40;
International;World Padel Tour;WO;Vanesa;Alonso Rodríguez;Alonso Rodríguez_Vanesa;43338;;40;
International;World Padel Tour;WO;Vanesa;Alonso Rodríguez;Alonso Rodríguez_Vanesa;43352;;40;
International;World Padel Tour;WO;Vanesa;Alonso Rodríguez;Alonso Rodríguez_Vanesa;43366;;150;
International;World Padel Tour;WO;Vanesa;Alonso Rodríguez;Alonso Rodríguez_Vanesa;43373;;90;
International;World Padel Tour;WO;Vanesa;Alonso Rodríguez;Alonso Rodríguez_Vanesa;43401;;40;
International;World Padel Tour;WO;Vanesa;Alonso Rodríguez;Alonso Rodríguez_Vanesa;43429;;40;
International;World Padel Tour;WO;Vanesa;Alonso Rodríguez;Alonso Rodríguez_Vanesa;43465;920;;
International;World Padel Tour;WO;Vanesa;Alonso Rodríguez;Alonso Rodríguez_Vanesa;43549;770;;-150
International;World Padel Tour;WO;Vanesa;Alonso Rodríguez;Alonso Rodríguez_Vanesa;43549;840;70;
International;World Padel Tour;WO;Vanesa;Alonso Rodríguez;Alonso Rodríguez_Vanesa;43563;750;;-90
International;World Padel Tour;WO;Vanesa;Alonso Rodríguez;Alonso Rodríguez_Vanesa;43569;840;90;
International;World Padel Tour;WO;Vanesa;Alonso Rodríguez;Alonso Rodríguez_Vanesa;43583;880;40;
International;World Padel Tour;WO;Vanesa;Alonso Rodríguez;Alonso Rodríguez_Vanesa;43591;840;;-40
