Netherlands;NPB Padelcompetitie;WO;Leonoor;Ahrens;Ahrens_Leonoor;15.04.2019;3;3;
Netherlands;NPB Padelcompetitie;WO;Leonoor;Ahrens;Ahrens_Leonoor;22.04.2019;5;2;
Netherlands;NPB Padelcompetitie;WO;Leonoor;Ahrens;Ahrens_Leonoor;13.05.2019;8;3;
Netherlands;NPB Padelcompetitie;WO;Leonoor;Ahrens;Ahrens_Leonoor;22.07.2019;10;2;
Netherlands;NPB Padelcompetitie;WO;Leonoor;Ahrens;Ahrens_Leonoor;02.09.2019;17;7;
Netherlands;NPB Padelcompetitie;WO;Leonoor;Ahrens;Ahrens_Leonoor;16.09.2019;21;4;
Netherlands;NPB Padelcompetitie;WO;Leonoor;Ahrens;Ahrens_Leonoor;30.09.2019;23;2;
Netherlands;NPB Padelcompetitie;WO;Leonoor;Ahrens;Ahrens_Leonoor;14.10.2019;28;5;
Netherlands;NPB Padelcompetitie;WO;Leonoor;Ahrens;Ahrens_Leonoor;04.11.2019;29;1;
Netherlands;NPB Padelcompetitie;WO;Sonsoles;Alonso Martínez;Alonso Martínez_Sonsoles;31.12.2018;40;;
Netherlands;NPB Padelcompetitie;WO;Sonsoles;Alonso Martínez;Alonso Martínez_Sonsoles;15.07.2019;56;16;
Netherlands;NPB Padelcompetitie;WO;Sonsoles;Alonso Martínez;Alonso Martínez_Sonsoles;25.11.2019;16;;-40
Netherlands;NPB Padelcompetitie;WO;Paula;Anthonijsz;Anthonijsz_Paula;31.12.2018;7;;
Netherlands;NPB Padelcompetitie;WO;Paula;Anthonijsz;Anthonijsz_Paula;18.02.2019;0;;-7
Netherlands;NPB Padelcompetitie;WO;Paula;Anthonijsz;Anthonijsz_Paula;12.08.2019;150;150;
Netherlands;NPB Padelcompetitie;WO;Susanne;Arts;Arts_Susanne;08.04.2019;8;8;
Netherlands;NPB Padelcompetitie;WO;Susanne;Arts;Arts_Susanne;13.05.2019;16;8;
Netherlands;NPB Padelcompetitie;WO;Susanne;Arts;Arts_Susanne;10.06.2019;40;24;
Netherlands;NPB Padelcompetitie;WO;Anouk;Aveskamp;Aveskamp_Anouk;31.12.2018;408;;
Netherlands;NPB Padelcompetitie;WO;Anouk;Aveskamp;Aveskamp_Anouk;28.01.2019;444;36;
Netherlands;NPB Padelcompetitie;WO;Anouk;Aveskamp;Aveskamp_Anouk;01.04.2019;458;14;
Netherlands;NPB Padelcompetitie;WO;Anouk;Aveskamp;Aveskamp_Anouk;13.05.2019;418;;-40
Netherlands;NPB Padelcompetitie;WO;Anouk;Aveskamp;Aveskamp_Anouk;20.05.2019;378;;-40
Netherlands;NPB Padelcompetitie;WO;Anouk;Aveskamp;Aveskamp_Anouk;08.07.2019;364;;-14
Netherlands;NPB Padelcompetitie;WO;Anouk;Aveskamp;Aveskamp_Anouk;15.07.2019;350;;-14
Netherlands;NPB Padelcompetitie;WO;Anouk;Aveskamp;Aveskamp_Anouk;22.07.2019;310;;-40
Netherlands;NPB Padelcompetitie;WO;Anouk;Aveskamp;Aveskamp_Anouk;29.07.2019;300;14;-24
Netherlands;NPB Padelcompetitie;WO;Anouk;Aveskamp;Aveskamp_Anouk;12.08.2019;250;;-50
Netherlands;NPB Padelcompetitie;WO;Anouk;Aveskamp;Aveskamp_Anouk;26.08.2019;236;;-14
Netherlands;NPB Padelcompetitie;WO;Anouk;Aveskamp;Aveskamp_Anouk;02.09.2019;276;40;
Netherlands;NPB Padelcompetitie;WO;Anouk;Aveskamp;Aveskamp_Anouk;09.09.2019;204;;-72
Netherlands;NPB Padelcompetitie;WO;Anouk;Aveskamp;Aveskamp_Anouk;25.11.2019;144;;-60
Netherlands;NPB Padelcompetitie;WO;Anouk;Aveskamp;Aveskamp_Anouk;27.01.2020;108;;-36
Netherlands;NPB Padelcompetitie;WO;Inge;Bannink;Bannink_Inge;23.09.2019;3;3;
Netherlands;NPB Padelcompetitie;WO;Inge;Bannink;Bannink_Inge;21.10.2019;5;2;
Netherlands;NPB Padelcompetitie;WO;Yvonne;Bel;Bel_Yvonne;07.10.2019;2;2;
Netherlands;NPB Padelcompetitie;WO;Yvonne;Bel;Bel_Yvonne;14.10.2019;4;2;
Netherlands;NPB Padelcompetitie;WO;María Teresa;Benito Planas;Benito Planas_María Teresa;12.08.2019;36;36;
Netherlands;NPB Padelcompetitie;WO;Miranda;Berbee;Berbee_Miranda;16.09.2019;8;8;
Netherlands;NPB Padelcompetitie;WO;Miranda;Berbee;Berbee_Miranda;23.09.2019;14;6;
Netherlands;NPB Padelcompetitie;WO;Miranda;Berbee;Berbee_Miranda;14.10.2019;20;6;
Netherlands;NPB Padelcompetitie;WO;Puck;Bernard;Bernard_Puck;05.08.2019;18;18;
Netherlands;NPB Padelcompetitie;WO;Karlien;Bijlsma;Bijlsma_Karlien;25.02.2019;60;60;
Netherlands;NPB Padelcompetitie;WO;Karlien;Bijlsma;Bijlsma_Karlien;01.04.2019;84;24;
Netherlands;NPB Padelcompetitie;WO;Karlien;Bijlsma;Bijlsma_Karlien;15.04.2019;92;8;
Netherlands;NPB Padelcompetitie;WO;Karlien;Bijlsma;Bijlsma_Karlien;22.04.2019;96;4;
Netherlands;NPB Padelcompetitie;WO;Karlien;Bijlsma;Bijlsma_Karlien;29.04.2019;100;4;
Netherlands;NPB Padelcompetitie;WO;Karlien;Bijlsma;Bijlsma_Karlien;20.05.2019;106;6;
Netherlands;NPB Padelcompetitie;WO;Karlien;Bijlsma;Bijlsma_Karlien;27.05.2019;109;3;
